customer_key,customer_number,customer_name,age,age_groups,customer_segment,total_orders,total_sales,avg_order_value,avg_monthly_spend,total_quantity,total_products,recency,last_order_date,lifespan
12853,AW00023852,Desiree Torres,50,50 And Above,New,1,589,589,589,4,772,147,2013-11-13,0
12854,AW00023853,Isaac Perez,51,50 And Above,New,1,589,589,589,4,773,147,2013-11-17,0
12855,AW00023854,Megan Torres,52,50 And Above,New,1,584,584,584,3,653,147,2013-11-10,0
12856,AW00023855,Carlos Watson,52,50 And Above,New,1,624,624,624,4,853,147,2013-11-20,0
12857,AW00023856,Sarah Taylor,51,50 And Above,New,1,604,604,604,2,421,147,2013-11-01,0
12858,AW00023857,Alexandra Anderson,51,50 And Above,New,1,600,600,600,4,949,147,2013-11-14,0
12859,AW00023858,Jonathan Powell,52,50 And Above,Regular,2,4712,2356,294,4,550,156,2013-02-21,16
12860,AW00023859,Megan Anderson,47,40-49,Regular,2,4153,2076,296,3,393,158,2012-12-31,14
12861,AW00023860,Eric Long,53,50 And Above,New,1,549,549,549,2,293,147,2013-11-05,0
12862,AW00023861,Keith Anand,53,50 And Above,New,1,153,153,153,2,547,156,2013-02-16,0
12863,AW00023862,Rebekah Kapoor,48,40-49,New,1,70,70,70,3,817,155,2013-03-31,0
12864,AW00023863,Christian Williams,54,50 And Above,New,1,70,70,70,3,816,152,2013-06-10,0
12865,AW00023864,Chloe Jackson,48,40-49,New,1,85,85,85,3,820,151,2013-07-29,0
12866,AW00023865,Lori Sanz,51,50 And Above,Regular,2,4892,2446,222,4,711,149,2013-09-20,22
12867,AW00023866,Xavier Flores,51,50 And Above,Regular,2,4828,2414,209,3,419,148,2013-10-10,23
12868,AW00023867,Sarah Henderson,50,50 And Above,Regular,2,4802,2401,208,3,342,148,2013-10-28,23
12869,AW00023868,Abigail Coleman,50,50 And Above,Regular,2,4829,2414,209,5,1014,148,2013-10-23,23
12870,AW00023869,Wayne Nara,51,50 And Above,New,1,35,35,35,2,572,155,2013-03-10,0
12871,AW00023870,Elijah Henderson,51,50 And Above,New,1,624,624,624,5,1182,146,2013-12-21,0
12872,AW00023871,Bailey Richardson,51,50 And Above,New,1,674,674,674,4,786,146,2013-12-10,0
12873,AW00023872,Matthew Garcia,51,50 And Above,New,1,556,556,556,4,786,146,2013-12-19,0
12874,AW00023873,Nicole Miller,50,50 And Above,New,1,629,629,629,4,994,146,2013-12-07,0
12875,AW00023874,Abigail Cook,48,40-49,New,1,540,540,540,1,129,148,2013-10-30,0
12876,AW00023875,Sean Green,55,50 And Above,New,1,37,37,37,3,831,147,2013-11-24,0
12877,AW00023876,David Henderson,55,50 And Above,New,1,37,37,37,2,577,148,2013-10-03,0
12878,AW00023877,Katherine Morris,55,50 And Above,New,1,79,79,79,4,1097,147,2013-11-29,0
12879,AW00023878,Chloe Wood,49,40-49,New,1,589,589,589,4,774,146,2013-12-07,0
12880,AW00023879,Amber Gonzalez,55,50 And Above,New,1,64,64,64,3,773,155,2013-03-29,0
12881,AW00023880,Noah Patterson,55,50 And Above,New,1,554,554,554,3,527,146,2013-12-04,0
12882,AW00023881,Joshua Martinez,52,50 And Above,New,1,549,549,549,2,232,146,2013-12-01,0
12883,AW00023882,Alexia Butler,52,50 And Above,New,1,604,604,604,2,421,146,2013-12-11,0
12884,AW00023883,Jackson Russell,46,40-49,New,1,575,575,575,5,1129,146,2013-12-24,0
12885,AW00023884,Ethan Ross,52,50 And Above,New,1,604,604,604,2,420,146,2013-12-28,0
12886,AW00023885,Angela Morris,52,50 And Above,New,1,540,540,540,1,128,146,2013-12-22,0
12887,AW00023886,Sean Stewart,51,50 And Above,New,1,563,563,563,4,692,146,2013-12-04,0
12888,AW00023887,Mason Carter,55,50 And Above,New,1,549,549,549,2,406,146,2013-12-03,0
12889,AW00023888,Edward Clark,50,50 And Above,New,1,35,35,35,2,572,155,2013-03-06,0
12890,AW00023889,Sean Carter,56,50 And Above,New,1,70,70,70,3,817,146,2013-12-22,0
12891,AW00023890,Haley Cox,56,50 And Above,New,1,32,32,32,2,542,150,2013-08-25,0
12892,AW00023891,Jack Jenkins,50,50 And Above,New,1,30,30,30,1,283,152,2013-06-06,0
12893,AW00023892,Olivia Bailey,44,40-49,New,1,5,5,5,1,295,152,2013-06-05,0
12894,AW00023893,Zachary Clark,56,50 And Above,New,1,59,59,59,2,573,152,2013-06-17,0
12895,AW00023894,Bryan Ramirez,55,50 And Above,New,1,70,70,70,3,816,155,2013-03-17,0
12896,AW00023895,Nicole Powell,56,50 And Above,New,1,540,540,540,1,129,146,2013-12-07,0
12897,AW00023896,Megan Peterson,56,50 And Above,New,1,549,549,549,2,293,146,2013-12-15,0
12898,AW00023897,Katrina Chapman,48,40-49,New,1,39,39,39,2,536,155,2013-03-14,0
12899,AW00023898,Shawna Rai,54,50 And Above,New,1,604,604,604,2,419,151,2013-07-14,0
12900,AW00023899,Lindsey Nath,42,40-49,New,1,574,574,574,4,981,148,2013-10-27,0
12901,AW00023900,Rafael Yang,43,40-49,New,1,540,540,540,1,126,150,2013-08-22,0
12902,AW00023901,Max Gutierrez,53,50 And Above,New,1,575,575,575,2,374,148,2013-10-01,0
12903,AW00023902,Julie Kumar,42,40-49,New,1,564,564,564,2,362,150,2013-08-15,0
12904,AW00023903,Harold Subram,53,50 And Above,New,1,540,540,540,1,126,150,2013-08-06,0
12905,AW00023904,Haley Washington,53,50 And Above,New,1,1198,1198,1198,3,647,154,2013-04-19,0
12906,AW00023905,Jose Zhang,54,50 And Above,New,1,575,575,575,2,371,150,2013-08-20,0
12907,AW00023906,Alan Ma,48,40-49,New,1,2443,2443,2443,1,141,154,2013-04-10,0
12908,AW00023907,Hector Navarro,53,50 And Above,New,1,1120,1120,1120,1,131,153,2013-05-05,0
12909,AW00023908,Max Sanz,49,40-49,New,1,575,575,575,2,374,147,2013-11-27,0
12910,AW00023909,Todd Lin,54,50 And Above,New,1,549,549,549,2,294,147,2013-11-12,0
12911,AW00023910,Gabriel Perry,55,50 And Above,New,1,6,6,6,2,549,154,2013-04-07,0
12912,AW00023911,Priscilla Sharma,45,40-49,New,1,36,36,36,3,838,149,2013-09-08,0
12913,AW00023912,Arthur Sanchez,55,50 And Above,New,1,4,4,4,1,290,147,2013-11-02,0
12914,AW00023913,Riley Cooper,56,50 And Above,New,1,48,48,48,4,979,146,2013-12-30,0
12915,AW00023914,Tonya Sharma,51,50 And Above,New,1,6,6,6,2,549,149,2013-09-05,0
12916,AW00023915,Lawrence Serrano,51,50 And Above,New,1,28,28,28,2,523,147,2013-11-30,0
12917,AW00023916,Ruben Serrano,52,50 And Above,New,1,4,4,4,1,290,150,2013-08-30,0
12918,AW00023917,Carrie Carlson,58,50 And Above,New,1,554,554,554,3,528,150,2013-08-08,0
12919,AW00023918,Kendra Navarro,52,50 And Above,New,1,69,69,69,3,823,155,2013-03-19,0
12920,AW00023919,Jordan Parker,88,50 And Above,New,1,58,58,58,3,814,151,2013-07-01,0
12921,AW00023920,Arthur Ruiz,54,50 And Above,New,1,1736,1736,1736,2,379,154,2013-04-19,0
12922,AW00023921,Charles Lee,55,50 And Above,New,1,2465,2465,2465,4,709,154,2013-04-11,0
12923,AW00023922,Cody Richardson,54,50 And Above,New,1,2466,2466,2466,4,707,154,2013-04-29,0
12924,AW00023923,Alejandro Sun,49,40-49,New,1,1174,1174,1174,2,408,152,2013-06-16,0
12925,AW00023924,Amber Wright,54,50 And Above,New,1,1129,1129,1129,2,238,152,2013-06-04,0
12926,AW00023925,Marie Torres,56,50 And Above,New,1,2457,2457,2457,3,541,153,2013-05-02,0
12927,AW00023926,Lydia Weber,56,50 And Above,New,1,2443,2443,2443,1,139,152,2013-06-29,0
12928,AW00023927,Seth Collins,57,50 And Above,New,1,36,36,36,3,838,150,2013-08-17,0
12929,AW00023928,Jaclyn Ye,57,50 And Above,New,1,36,36,36,3,838,154,2013-04-07,0
12930,AW00023929,Kristin Xie,57,50 And Above,New,1,84,84,84,3,827,149,2013-09-18,0
12931,AW00023930,Meagan Arun,51,50 And Above,New,1,1243,1243,1243,6,1366,152,2013-06-11,0
12932,AW00023931,Reginald Ruiz,58,50 And Above,New,1,69,69,69,3,825,145,2014-01-22,0
12933,AW00023932,Carrie JimΓö£ΓîÉnez,57,50 And Above,New,1,589,589,589,4,772,147,2013-11-27,0
12934,AW00023933,Sabrina Carlson,57,50 And Above,New,1,563,563,563,3,671,150,2013-08-09,0
12935,AW00023934,Bonnie Andersen,43,40-49,New,1,36,36,36,3,838,145,2014-01-25,0
12936,AW00023935,Alexis Barnes,45,40-49,New,1,5,5,5,1,295,151,2013-07-09,0
12937,AW00023936,Monique Vazquez,42,40-49,New,1,124,124,124,4,1071,152,2013-06-01,0
12938,AW00023937,Eddie Ruiz,42,40-49,New,1,39,39,39,2,536,156,2013-02-19,0
12939,AW00023938,Harold Madan,57,50 And Above,New,1,1120,1120,1120,1,132,152,2013-06-11,0
12940,AW00023939,Jodi Nara,59,50 And Above,New,1,1710,1710,1710,2,242,154,2013-04-06,0
12941,AW00023940,Dominic Perez,58,50 And Above,New,1,1120,1120,1120,1,130,152,2013-06-21,0
12942,AW00023941,Eduardo Anderson,42,40-49,New,1,39,39,39,2,534,157,2013-01-28,0
12943,AW00023942,Rafael Goel,42,40-49,New,1,6,6,6,2,549,152,2013-06-11,0
12944,AW00023943,Cindy Subram,43,40-49,New,1,40,40,40,2,539,147,2013-11-28,0
12945,AW00023944,Jenny Wu,43,40-49,New,1,1155,1155,1155,2,379,154,2013-04-02,0
12946,AW00023945,Nicolas Black,42,40-49,New,1,5,5,5,1,295,148,2013-10-09,0
12947,AW00023946,Kelli Luo,43,40-49,New,1,54,54,54,2,539,148,2013-10-20,0
12948,AW00023947,Autumn Liang,44,40-49,New,1,39,39,39,2,536,147,2013-11-26,0
12949,AW00023948,Katelyn Rivera,45,40-49,New,1,69,69,69,2,589,147,2013-11-15,0
12950,AW00023949,Kelvin Deng,45,40-49,New,1,93,93,93,4,996,154,2013-04-23,0
12951,AW00023950,Roger Zhou,46,40-49,New,1,89,89,89,3,826,149,2013-09-20,0
12952,AW00023951,Lindsay Becker,45,40-49,New,1,36,36,36,3,838,148,2013-10-23,0
12953,AW00023952,Nelson Dominguez,45,40-49,New,1,39,39,39,2,536,150,2013-08-31,0
12954,AW00023953,Shane Mehta,44,40-49,New,1,4,4,4,1,290,153,2013-05-03,0
12955,AW00023954,Jonathon Serrano,44,40-49,New,1,1178,1178,1178,5,945,154,2013-04-08,0
12956,AW00023955,Lucas Cook,45,40-49,New,1,44,44,44,4,1006,146,2013-12-18,0
12957,AW00023956,Morgan Coleman,46,40-49,New,1,68,68,68,2,583,151,2013-07-11,0
12958,AW00023957,Louis Zheng,47,40-49,New,1,39,39,39,2,534,148,2013-10-27,0
12959,AW00023958,Amy Lin,45,40-49,New,1,663,663,663,6,1253,147,2013-11-19,0
12960,AW00023959,Amber Parker,46,40-49,New,1,39,39,39,2,536,156,2013-02-24,0
12961,AW00023960,Eugene Zheng,45,40-49,New,1,600,600,600,4,948,150,2013-08-15,0
12962,AW00023961,Karen Huang,46,40-49,New,1,685,685,685,4,963,150,2013-08-27,0
12963,AW00023962,Sandra Yang,42,40-49,New,1,29,29,29,1,288,157,2013-01-28,0
12964,AW00023963,Gerald Jimenez,42,40-49,New,1,69,69,69,3,825,150,2013-08-20,0
12965,AW00023964,Arturo Nara,86,50 And Above,New,1,36,36,36,3,838,156,2013-02-25,0
12966,AW00023965,Dustin Shan,58,50 And Above,New,1,39,39,39,2,535,154,2013-04-30,0
12967,AW00023966,Grant Sharma,59,50 And Above,New,1,29,29,29,2,529,155,2013-03-30,0
12968,AW00023967,Veronica Suri,59,50 And Above,New,1,5,5,5,1,295,151,2013-07-07,0
12969,AW00023968,Caleb Baker,48,40-49,New,1,40,40,40,2,541,149,2013-09-20,0
12970,AW00023969,Cole Sanders,54,50 And Above,New,1,36,36,36,3,838,151,2013-07-14,0
12971,AW00023970,Rebekah Fernandez,59,50 And Above,New,1,36,36,36,3,838,148,2013-10-28,0
12972,AW00023971,Lindsey Jai,54,50 And Above,New,1,99,99,99,4,957,146,2013-12-07,0
12973,AW00023972,Clarence Liang,60,50 And Above,New,1,69,69,69,3,825,148,2013-10-25,0
12974,AW00023973,Zachary Long,85,50 And Above,New,1,34,34,34,2,579,147,2013-11-25,0
12975,AW00023974,Susan Huang,63,50 And Above,New,1,36,36,36,3,838,146,2013-12-22,0
12976,AW00023975,Frank Blanco,51,50 And Above,New,1,39,39,39,2,534,147,2013-11-22,0
12977,AW00023976,Rachael Arun,63,50 And Above,New,1,5,5,5,1,295,155,2013-03-30,0
12978,AW00023977,Gail Butler,63,50 And Above,New,1,124,124,124,4,1071,150,2013-08-02,0
12979,AW00023978,Philip Ortega,47,40-49,New,1,40,40,40,2,541,145,2014-01-05,0
12980,AW00023979,Damien Chen,59,50 And Above,New,1,6,6,6,2,549,152,2013-06-15,0
12981,AW00023980,Sergio Garcia,65,50 And Above,New,1,69,69,69,3,823,149,2013-09-24,0
12982,AW00023981,Cesar Martinez,65,50 And Above,New,1,34,34,34,2,579,156,2013-02-24,0
12983,AW00023982,Adam Diaz,67,50 And Above,New,1,549,549,549,2,233,150,2013-08-06,0
12984,AW00023983,Taylor Reed,66,50 And Above,New,1,1195,1195,1195,3,665,153,2013-05-19,0
12985,AW00023984,Kelsey Kennedy,67,50 And Above,New,1,1155,1155,1155,2,377,153,2013-05-04,0
12986,AW00023985,Janet Torres,78,50 And Above,New,1,40,40,40,2,539,150,2013-08-26,0
12987,AW00023986,Tanya Torres,75,50 And Above,New,1,1184,1184,1184,4,953,153,2013-05-16,0
12988,AW00023987,Dawn Sharma,79,50 And Above,New,1,1147,1147,1147,3,677,153,2013-05-24,0
12989,AW00023988,Cesar SΓö£├¡nchez,80,50 And Above,New,1,1179,1179,1179,3,548,152,2013-06-05,0
12990,AW00023989,Damien Beck,68,50 And Above,New,1,59,59,59,2,571,156,2013-02-11,0
12991,AW00023990,Claudia Huang,72,50 And Above,New,1,549,549,549,2,295,147,2013-11-08,0
12992,AW00023991,Todd Zhao,78,50 And Above,New,1,549,549,549,2,234,148,2013-10-29,0
12993,AW00023992,Bonnie Chande,41,40-49,New,2,3167,1583,287,5,1030,150,2013-08-04,11
12994,AW00023993,Rachael Fernandez,41,40-49,New,2,3072,1536,279,4,698,150,2013-08-06,11
12995,AW00023994,Raymond Subram,40,40-49,New,2,2791,1395,253,5,916,150,2013-08-20,11
12996,AW00023995,Bradley Carson,41,40-49,New,2,2983,1491,271,2,178,150,2013-08-22,11
12997,AW00023996,Richard Lee,42,40-49,New,2,2745,1372,249,5,834,150,2013-08-11,11
12998,AW00023997,Kristopher Srini,43,40-49,New,1,40,40,40,2,535,154,2013-04-17,0
12999,AW00023998,Arturo Raji,43,40-49,New,2,2757,1378,250,3,512,150,2013-08-06,11
13000,AW00023999,Gilbert Li,42,40-49,New,2,2731,1365,248,3,437,150,2013-08-02,11
13001,AW00024000,Randy Yang,42,40-49,New,2,2983,1491,271,2,176,150,2013-08-17,11
13002,AW00024001,Arthur Raman,43,40-49,New,2,2983,1491,271,2,177,150,2013-08-09,11
13003,AW00024002,Thomas Harris,44,40-49,New,2,2745,1372,249,5,947,150,2013-08-14,11
13004,AW00024003,Warren Kumar,43,40-49,Regular,2,2807,1403,233,4,760,150,2013-08-02,12
13005,AW00024004,CΓö£ΓîÉsar Raman,45,40-49,New,2,2745,1372,249,5,835,150,2013-08-07,11
13006,AW00024005,Julio Jimenez,42,40-49,New,2,2757,1378,250,3,512,150,2013-08-11,11
13007,AW00024006,Peter Deng,41,40-49,New,2,2722,1361,247,2,268,150,2013-08-21,11
13008,AW00024007,Randy Huang,42,40-49,New,2,3042,1521,276,4,657,150,2013-08-20,11
13009,AW00024008,Monique Munoz,42,40-49,New,2,2731,1365,248,3,432,150,2013-08-18,11
13010,AW00024009,Alison Anand,43,40-49,Regular,2,2746,1373,228,3,506,150,2013-08-10,12
13011,AW00024010,Walter Alvarez,54,50 And Above,New,1,565,565,565,3,701,147,2013-11-18,0
13012,AW00024011,Morgan Thompson,54,50 And Above,New,1,1179,1179,1179,3,546,152,2013-06-17,0
13013,AW00024012,James Lewis,55,50 And Above,New,1,69,69,69,3,823,148,2013-10-14,0
13014,AW00024013,Jay Ruiz,60,50 And Above,New,1,89,89,89,3,826,153,2013-05-13,0
13015,AW00024014,Geoffrey KovΓö£├¡r,61,50 And Above,New,1,39,39,39,2,535,148,2013-10-12,0
13016,AW00024015,Jenna Hall,61,50 And Above,New,1,1155,1155,1155,2,379,152,2013-06-13,0
13017,AW00024016,Karla Sharma,62,50 And Above,New,1,44,44,44,4,1006,151,2013-07-21,0
13018,AW00024017,Rebekah Lopez,61,50 And Above,New,1,554,554,554,3,528,149,2013-09-08,0
13019,AW00024018,Barbara Gao,62,50 And Above,New,1,575,575,575,2,372,149,2013-09-13,0
13020,AW00024019,Barbara Raji,56,50 And Above,New,1,1120,1120,1120,1,133,152,2013-06-15,0
13021,AW00024020,Francisco Raman,62,50 And Above,New,1,14,14,14,2,461,150,2013-08-18,0
13022,AW00024021,Clinton Munoz,57,50 And Above,New,1,156,156,156,4,1098,148,2013-10-16,0
13023,AW00024022,Dale Beck,63,50 And Above,New,1,561,561,561,2,414,147,2013-11-15,0
13024,AW00024023,Bonnie Nara,63,50 And Above,New,1,589,589,589,4,771,148,2013-10-29,0
13025,AW00024024,Marie Malhotra,51,50 And Above,New,1,604,604,604,2,420,149,2013-09-27,0
13026,AW00024025,Eugene Zeng,61,50 And Above,New,1,578,578,578,4,763,150,2013-08-29,0
13027,AW00024026,Jill Serrano,50,50 And Above,New,1,1213,1213,1213,4,1002,152,2013-06-10,0
13028,AW00024027,Omar Tang,55,50 And Above,New,1,562,562,562,4,695,149,2013-09-09,0
13029,AW00024028,Adam Hayes,45,40-49,New,1,598,598,598,5,939,146,2013-12-23,0
13030,AW00024029,Haley Howard,51,50 And Above,New,1,563,563,563,4,809,146,2013-12-01,0
13031,AW00024030,Deb Wagner,45,40-49,New,1,1170,1170,1170,2,380,152,2013-06-26,0
13032,AW00024031,Tammy Suri,51,50 And Above,New,1,1170,1170,1170,2,384,152,2013-06-02,0
13033,AW00024032,Micah Ma,46,40-49,New,1,563,563,563,3,673,146,2013-12-22,0
13034,AW00024033,Katherine Reed,45,40-49,New,1,575,575,575,2,371,149,2013-09-23,0
13035,AW00024034,Pedro Ruiz,51,50 And Above,New,1,1203,1203,1203,4,986,152,2013-06-17,0
13036,AW00024035,Jaclyn Wu,102,50 And Above,New,1,14,14,14,2,574,154,2013-04-06,0
13037,AW00024036,Jay Vazquez,46,40-49,New,1,608,608,608,4,803,149,2013-09-20,0
13038,AW00024037,Ramon Guo,46,40-49,New,1,540,540,540,1,129,146,2013-12-27,0
13039,AW00024038,Evan Turner,46,40-49,New,1,570,570,570,3,577,146,2013-12-12,0
13040,AW00024039,Cassie Xu,41,40-49,New,1,1701,1701,1701,1,138,152,2013-06-05,0
13041,AW00024040,Jennifer Bell,51,50 And Above,New,1,2482,2482,2482,4,979,151,2013-07-07,0
13042,AW00024041,Chad Tang,69,50 And Above,New,1,94,94,94,3,782,148,2013-10-30,0
13043,AW00024042,Zachary White,52,50 And Above,New,1,13,13,13,2,570,145,2014-01-05,0
13044,AW00024043,Charles Kelly,53,50 And Above,New,1,31,31,31,2,547,146,2013-12-03,0
13045,AW00024044,Arturo Kumar,53,50 And Above,New,1,1174,1174,1174,2,410,151,2013-07-21,0
13046,AW00024045,Shannon Martin,53,50 And Above,New,1,5,5,5,1,295,148,2013-10-05,0
13047,AW00024046,Cristina Chander,52,50 And Above,New,1,554,554,554,3,526,149,2013-09-24,0
13048,AW00024047,Clarence Yuan,53,50 And Above,New,1,1174,1174,1174,2,408,151,2013-07-05,0
13049,AW00024048,Gregory Tang,47,40-49,New,1,1174,1174,1174,2,407,151,2013-07-20,0
13050,AW00024049,Byron Gomez,47,40-49,New,1,575,575,575,2,372,149,2013-09-03,0
13051,AW00024050,Clarence Nath,47,40-49,New,1,1164,1164,1164,3,544,151,2013-07-21,0
13052,AW00024051,Colleen Nath,53,50 And Above,New,1,1170,1170,1170,2,379,151,2013-07-11,0
13053,AW00024052,Priscilla Goel,52,50 And Above,New,1,549,549,549,2,234,149,2013-09-14,0
13054,AW00024053,Jose Allen,53,50 And Above,New,1,2443,2443,2443,1,140,151,2013-07-27,0
13055,AW00024054,Gerald Hernandez,54,50 And Above,New,1,1174,1174,1174,2,408,151,2013-07-23,0
13056,AW00024055,Louis Goel,48,40-49,New,1,1170,1170,1170,2,381,151,2013-07-21,0
13057,AW00024056,Tamara Lin,54,50 And Above,New,1,629,629,629,4,996,146,2013-12-01,0
13058,AW00024057,Ricky Alvarez,43,40-49,New,1,575,575,575,2,371,146,2013-12-07,0
13059,AW00024058,Alvin Lal,48,40-49,New,1,1164,1164,1164,3,543,150,2013-08-23,0
13060,AW00024059,Tabitha Navarro,54,50 And Above,New,1,584,584,584,3,539,149,2013-09-03,0
13061,AW00024060,Bonnie Deng,48,40-49,New,1,604,604,604,2,423,149,2013-09-18,0
13062,AW00024061,Kelvin Luo,55,50 And Above,New,1,2413,2413,2413,2,450,157,2013-01-05,0
13063,AW00024062,Crystal Cai,54,50 And Above,New,1,29,29,29,1,288,150,2013-08-05,0
13064,AW00024063,Micheal Suarez,49,40-49,New,1,2433,2433,2433,4,807,157,2013-01-29,0
13065,AW00024064,Stanley Fernandez,54,50 And Above,New,1,5,5,5,1,295,156,2013-02-18,0
13066,AW00024065,Lori Gutierrez,43,40-49,New,1,1170,1170,1170,2,382,150,2013-08-21,0
13067,AW00024066,Brittney West,48,40-49,New,1,2515,2515,2515,4,962,148,2013-10-08,0
13068,AW00024067,Carolyn Raman,54,50 And Above,New,1,2492,2492,2492,4,788,149,2013-09-30,0
13069,AW00024068,Edwin Yang,54,50 And Above,New,1,2457,2457,2457,3,540,148,2013-10-25,0
13070,AW00024069,Jessie Chen,48,40-49,New,1,1174,1174,1174,2,407,151,2013-07-25,0
13071,AW00024070,Cameron Shan,93,50 And Above,New,1,36,36,36,3,838,148,2013-10-08,0
13072,AW00024071,Victor Suarez,49,40-49,New,1,13,13,13,2,463,153,2013-05-21,0
13073,AW00024072,Randy He,55,50 And Above,New,1,6,6,6,2,549,153,2013-05-30,0
13074,AW00024073,Grace Taylor,56,50 And Above,New,1,69,69,69,2,587,149,2013-09-17,0
13075,AW00024074,Grace Alexander,50,50 And Above,New,1,39,39,39,2,536,149,2013-09-18,0
13076,AW00024075,Peter Saddow,44,40-49,New,1,69,69,69,3,825,148,2013-10-21,0
13077,AW00024076,Casey Hernandez,50,50 And Above,New,1,78,78,78,4,991,148,2013-10-08,0
13078,AW00024077,Tony Rai,50,50 And Above,New,1,589,589,589,4,772,149,2013-09-12,0
13079,AW00024078,Neil Martin,45,40-49,New,1,4,4,4,1,290,154,2013-04-08,0
13080,AW00024079,Andre Raman,56,50 And Above,New,1,40,40,40,2,541,153,2013-05-21,0
13081,AW00024080,Billy Serrano,46,40-49,New,1,54,54,54,2,540,151,2013-07-28,0
13082,AW00024081,Alexis Hughes,92,50 And Above,New,1,31,31,31,2,547,149,2013-09-07,0
13083,AW00024082,Regina Rodriguez,51,50 And Above,New,1,40,40,40,2,536,149,2013-09-03,0
13084,AW00024083,Max Moreno,46,40-49,New,1,2419,2419,2419,2,411,156,2013-02-15,0
13085,AW00024084,Jonathon Jimenez,56,50 And Above,New,1,2407,2407,2407,4,839,155,2013-03-08,0
13086,AW00024085,Autumn Gao,56,50 And Above,New,1,40,40,40,2,539,155,2013-03-09,0
13087,AW00024086,Dakota Gonzales,51,50 And Above,New,1,54,54,54,2,540,149,2013-09-25,0
13088,AW00024087,Hannah Wilson,51,50 And Above,New,1,39,39,39,2,536,147,2013-11-26,0
13089,AW00024088,Damien He,58,50 And Above,New,1,6,6,6,2,549,153,2013-05-14,0
13090,AW00024089,Dustin Yuan,43,40-49,New,1,1745,1745,1745,3,548,153,2013-05-30,0
13091,AW00024090,Cassandra Perez,55,50 And Above,New,1,1736,1736,1736,2,383,152,2013-06-05,0
13092,AW00024091,Dwayne Munoz,55,50 And Above,New,1,2478,2478,2478,2,385,147,2013-11-25,0
13093,AW00024092,Jillian Gonzalez,54,50 And Above,New,1,2481,2481,2481,4,775,147,2013-11-01,0
13094,AW00024093,Claudia He,49,40-49,New,1,2466,2466,2466,4,708,156,2013-02-02,0
13095,AW00024094,Julio Diaz,59,50 And Above,New,1,40,40,40,2,539,157,2013-01-29,0
13096,AW00024095,Julie Andersen,53,50 And Above,New,1,29,29,29,2,525,152,2013-06-25,0
13097,AW00024096,Diana Vazquez,86,50 And Above,New,1,7,7,7,2,550,153,2013-05-23,0
13098,AW00024097,Francisco Fernandez,87,50 And Above,New,1,6,6,6,2,549,146,2013-12-31,0
13099,AW00024098,Olivia Howard,44,40-49,New,1,655,655,655,5,1196,148,2013-10-14,0
13100,AW00024099,Sarah Smith,55,50 And Above,New,1,563,563,563,3,672,149,2013-09-30,0
13101,AW00024100,Jenny He,56,50 And Above,New,1,1169,1169,1169,4,778,151,2013-07-04,0
13102,AW00024101,Kaitlyn Anderson,56,50 And Above,New,1,1170,1170,1170,2,383,151,2013-07-11,0
13103,AW00024102,Andy Torres,51,50 And Above,New,1,1779,1779,1779,3,646,157,2013-01-25,0
13104,AW00024103,Billy Dominguez,56,50 And Above,New,1,1755,1755,1755,2,416,156,2013-02-17,0
